order_id,order_date,product_category,quantity,unit_price,total_cost,supplier_name,supplier_location,lead_time_days,warehouse_destination,delivery_date,actual_delivery_days,delivery_status,on_time,product_defects,return_status
Ord-2469,,Motors,34,1332.87,45317.58,Supplier A,Usa,11,Warehouse_3,2023-08-16,11,Delivered,Yes,0.0,No Return
Ord-2470,,Connectors,9,165.25,1487.25,Suppliere,Mexico,16,Warehouse_2,2022-10-16,26,Delivered,No,2.0,Full Return
Ord-2471,,Connectors,65,320.33,20895.999131434568,Suppliere,Mexico,21,Warehouse_2,2022-05-17,21,Delayed,Yes,0.0,No Return
Ord-2472,,Control Systems,91,3638.35,331089.85,Supplier A,Usa,7,Warehouse_1,2022-08-30,7,Delivered,Yes,0.0,No Return
Ord-2473,,Valves,8,492.2,3196.650270537857,Supplier C,China,36,Warehouse_4,,36,Delayed,Yes,0.0,No Return
Ord-2474,,Sensors,14,354.9,4968.6,Supplierc,China,39,Wh_5,2023-01-31,39,Delivered,Yes,0.0,No Return
Ord-2475,,Sensors,15,870.67,13060.05,Supplierb,Germany,24,Wh_2,2023-12-11,24,Delayed,Yes,0.0,No Return
Ord-2476,2022-01-25,Motors,47,3166.39,148820.33,Supplierb,Germany,9,Warehouse_1,,9,Delayed,Yes,0.0,No Return
Ord-2477,,Pumps,5,3143.21,15716.05,Supplierc,China,33,Warehouse_1,2022-03-09,33,Delivered,Yes,0.0,No Return
Ord-2478,,Pumps,31,1451.45,44994.95,Supplierd,India,37,Warehouse_1,2023-02-04,37,Delivered,Yes,0.0,No Return
Ord-2479,,Valves,22,446.56,9824.32,Supplierb,Germany,13,Warehouse_6,2022-07-04,13,Delivered,Yes,0.0,No Return
Ord-2480,,Pumps,14,1197.49,16764.86,Supplierc,China,24,Warehouse_3,2023-08-06,24,Delivered,Yes,0.0,No Return
Ord-2481,,Hydraulics,46,1938.83,89186.18,Supplierd,India,29,Warehouse_1,,29,Delayed,Yes,2.0,Full Return
Ord-2482,,Motors,5,3626.34,18131.7,Supplierb,Germany,15,Warehouse_1,2022-05-03,15,Delayed,Yes,0.0,No Return
Ord-2483,,Valves,8,295.09,2360.72,Supplierc,China,49,Wh_1,2022-12-24,49,Delivered,Yes,0.0,No Return
Ord-2484,2023-06-21,Hydraulics,14,2240.43,31366.02,Supplierd,India,29,Warehouse_2,2023-07-31,40,Delivered,No,0.0,No Return
Ord-2485,,Control Systems,47,1561.29,73380.63,Suppliera,Usa,15,Warehouse_3,2023-12-14,15,Delivered,Yes,0.0,No Return
Ord-2486,,Sensors,20,703.27,14065.4,Supplierc,China,42,Warehouse_2,2024-01-27,42,Delivered,Yes,0.0,No Return
Ord-2487,,Control Systems,13,3783.82,49189.66,Supplier A,Usa,12,Warehouse_2,2023-05-09,12,Delivered,Yes,0.0,No Return
Ord-2488,,Connectors,39,130.39,5085.21,Suppliere,Mexico,24,Warehouse_1,2022-11-13,24,Delivered,Yes,0.0,No Return
Ord-2489,,Valves,18,284.32,5117.76,Supplier B,Germany,18,Warehouse_1,,18,Delivered,Yes,0.0,No Return
Ord-2490,,Control Systems,15,1655.73,25027.055260141948,Suppliera,Usa,17,Warehouse_1,2022-12-16,21,Delivered,No,0.0,No Return
Ord-2491,,Control Systems,21,1558.66,32731.86,Suppliera,Usa,5,Warehouse_1,2023-04-17,5,Delivered,Yes,0.0,No Return
Ord-2492,,Connectors,35,312.76,10946.6,Suppliere,Mexico,37,Warehouse_3,2024-01-23,47,Delivered,No,0.0,No Return
Ord-2493,,Motors,231,3496.97,807800.07,Suppliera,Usa,7,Warehouse_3,2023-04-16,7,Cancelled,Yes,0.0,No Return
Ord-2494,2023-04-18,Connectors,11,361.34,3974.74,Suppliere,Mexico,28,Warehouse_2,2023-05-26,38,Delivered,No,0.0,No Return
Ord-2495,,Motors,33,4456.72,147071.76,Supplier A,Usa,7,Wh_3,2022-04-04,7,Delivered,Yes,0.0,No Return
Ord-2496,,Sensors,23,796.07,18309.61,Supplier B,Germany,15,Warehouse_4,2023-09-02,15,Delivered,Yes,0.0,No Return
Ord-2497,,Valves,21,1019.64,21412.44,Supplierc,China,37,Warehouse_4,2023-10-31,51,Delivered,No,0.0,No Return
Ord-2498,,Pumps,90,3715.21,334368.9,Supplierd,India,35,Warehouse_2,2022-06-02,35,Delivered,Yes,,No Return
Ord-2499,,Hydraulics,50,2384.34,119217.0,Supplier D,India,29,Warehouse_1,2023-02-24,29,Delivered,Yes,0.0,No Return
Ord-2500,,Connectors,46,408.61,18796.06,Suppliere,Mexico,28,Warehouse_1,2022-04-12,28,Delivered,Yes,0.0,No Return
Ord-2501,,Motors,18,1878.41,33811.38,Supplierb,Germany,9,Warehouse_1,2022-08-14,9,Delivered,Yes,0.0,No Return
Ord-2502,,Valves,13,1284.52,16698.76,Supplierc,China,29,Warehouse_1,2023-08-03,29,Delivered,Yes,0.0,No Return
Ord-2503,,Motors,34,3264.82,111003.88,Supplierb,Germany,18,Warehouse_4,2023-05-22,18,Delivered,Yes,0.0,
Ord-2504,,Valves,21,300.43,6309.03,Supplier B,Germany,14,Warehouse_2,2022-03-11,14,Delivered,Yes,0.0,No Return
Ord-2505,,Sensors,17,1126.71,19154.07,Supplier C,China,34,Warehouse_3,2022-10-23,34,Delivered,Yes,0.0,No Return
Ord-2506,2023-12-05,Hydraulics,46,1909.96,87858.16,Supplierd,India,42,Wh_2,2024-01-16,42,Delivered,Yes,0.0,No Return
Ord-2507,,Hydraulics,10,1141.08,11410.8,Supplierd,India,24,Warehouse_3,2022-10-05,24,Delivered,Yes,0.0,No Return
Ord-2508,,Motors,15,2083.28,31249.2,Supplier A,Usa,11,Warehouse_3,2022-04-25,11,Delivered,Yes,0.0,No Return
Ord-2509,,Pumps,51,1951.62,99532.62,Supplier D,India,31,Warehouse_4,2023-05-06,31,Delivered,Yes,0.0,No Return
Ord-2510,2022-12-23,Control Systems,25,4126.78,103169.5,Suppliera,Usa,10,Warehouse_4,,10,Delivered,Yes,0.0,No Return
Ord-2511,,Connectors,46,254.92,11726.32,Supplier E,Mexico,26,Warehouse_5,2023-04-13,26,Delivered,Yes,0.0,No Return
Ord-2512,,Valves,13,506.04,6578.52,Supplier B,Germany,13,Warehouse_2,2022-07-10,13,Delivered,Yes,0.0,No Return
Ord-2513,,Control Systems,47,2395.02,112565.94,Supplier A,Usa,10,Wh_1,2023-10-14,10,Delivered,Yes,,No Return
Ord-2514,,Connectors,15,90.66,1359.9,Supplier E,Mexico,19,Warehouse_2,,31,Delivered,No,0.0,
Ord-2515,,Motors,80,2906.8,232544.0,Supplierb,Germany,9,Warehouse_2,2022-04-03,22,Delivered,No,,No Return
Ord-2516,,Valves,51,899.63,45881.13,Supplierc,China,28,Wh_3,2022-07-26,28,Delivered,Yes,0.0,No Return
Ord-2517,,Fasteners,39,228.14,8897.46,Suppliere,Mexico,25,Warehouse_1,2022-05-06,39,Delivered,No,0.0,No Return
Ord-2518,,Sensors,93,1237.88,115122.84,Supplier B,Germany,18,Warehouse_2,2023-01-20,18,Delivered,Yes,0.0,No Return
Ord-2519,,Motors,36,3217.5,115830.0,Supplierb,Germany,15,Warehouse_3,2023-11-18,15,Delivered,Yes,0.0,
Ord-2520,2022-03-25,Connectors,16,118.11,1889.76,Suppliere,Mexico,21,Warehouse_2,2022-04-15,21,Delivered,Yes,0.0,No Return
Ord-2521,,Valves,94,1077.42,101021.53566328457,Supplierc,China,30,Warehouse_2,2022-11-29,30,Delivered,Yes,0.0,
Ord-2522,,Pumps,36,2700.99,97235.64,Supplierc,China,38,Warehouse_2,2023-08-21,49,Delivered,No,0.0,No Return
Ord-2523,,Valves,72,295.71,21291.12,Supplier B,Germany,18,Warehouse_1,2023-10-14,18,Delayed,Yes,0.0,No Return
Ord-2524,,Valves,31,1123.52,34829.12,Supplierc,China,30,Warehouse_1,2023-11-25,34,Delivered,No,0.0,No Return
Ord-2525,,Valves,69,924.1,63762.9,Supplierb,Germany,14,Warehouse_5,2023-01-27,14,Delivered,Yes,0.0,No Return
Ord-2526,,Connectors,13,105.55,1372.15,Suppliere,Mexico,26,Warehouse_4,2023-12-09,37,Delivered,No,0.0,No Return
Ord-2527,,Valves,10,1042.45,10424.5,Supplierb,Germany,10,Warehouse_2,2023-02-18,10,Delivered,Yes,0.0,No Return
Ord-2528,,Pumps,8,3355.89,26847.12,Supplierc,China,22,Warehouse_2,2022-06-21,22,Delivered,Yes,0.0,No Return
Ord-2529,,Pumps,50,2816.44,140822.0,Supplier D,India,28,Warehouse_2,2022-08-01,28,Delivered,Yes,0.0,No Return
Ord-2530,2023-06-26,Control Systems,5,3947.49,19737.45,Supplier A,Usa,5,Warehouse_6,2023-07-01,5,Delayed,Yes,0.0,No Return
Ord-2531,,Connectors,6,228.36,1370.16,Supplier E,Mexico,28,Warehouse_6,2022-10-23,28,Delivered,Yes,0.0,No Return
Ord-2532,,Fasteners,8,143.12,1144.96,Supplier E,Mexico,24,Warehouse_3,2022-03-17,24,Delivered,Yes,0.0,No Return
Ord-2533,,Control Systems,33,2745.69,90607.77,Supplier A,Usa,5,Warehouse_2,2022-03-26,18,Delivered,No,0.0,No Return
Ord-2534,,Pumps,39,3627.36,141467.04,Supplierc,China,43,Warehouse_2,2024-01-08,43,Delivered,Yes,10.0,Partial Return
Ord-2535,,Connectors,14,292.31,4092.34,Suppliere,Mexico,26,Warehouse_1,2023-01-15,26,Delivered,Yes,0.0,No Return
Ord-2536,,Fasteners,52,249.68,12983.36,Supplier E,Mexico,28,Warehouse_6,2023-01-27,28,Delivered,Yes,0.0,No Return
Ord-2537,2023-05-28,Connectors,35,312.04,10921.4,Suppliere,Mexico,17,Warehouse_4,2023-06-27,30,Delivered,No,10.0,Full Return
Ord-2538,,Motors,72,2622.29,188804.88,Supplier B,Germany,13,Wh_2,2022-04-05,13,Delivered,Yes,0.0,No Return
Ord-2539,,Sensors,59,489.84,28900.56,Supplierc,China,26,Warehouse_6,2023-01-21,26,Delivered,Yes,0.0,No Return
Ord-2540,,Motors,16,1435.35,22965.6,Supplier A,Usa,12,Warehouse_6,2023-09-06,12,Delivered,Yes,0.0,No Return
Ord-2541,,Connectors,32,285.22,9127.04,Suppliere,Mexico,23,Warehouse_1,2023-01-30,23,Delivered,Yes,9.0,Partial Return
Ord-2542,,Motors,24,1396.99,33527.76,Supplierb,Germany,23,Wh_1,2022-11-26,23,Delayed,Yes,0.0,No Return
Ord-2543,,Motors,40,4694.14,187765.6,Suppliera,Usa,12,Wh_2,2023-02-22,12,Delievered,Yes,0.0,No Return
Ord-2544,,Sensors,32,1024.57,32786.24,Supplierc,China,26,Warehouse_3,2022-05-01,26,Delivered,Yes,0.0,No Return
Ord-2545,,Pumps,28,3597.0,100002.88053483328,Supplier C,China,33,Wh_4,2023-04-04,33,Delivered,Yes,0.0,No Return
Ord-2546,,Control Systems,49,2290.37,112228.13,Suppliera,Usa,11,Warehouse_2,2023-09-15,11,Delivered,Yes,0.0,No Return
Ord-2547,,Control Systems,29,3722.29,107946.41,Suppliera,Usa,9,Warehouse_4,2023-01-26,9,Delivered,Yes,0.0,No Return
Ord-2548,,Connectors,50,285.98,14299.0,Suppliere,Mexico,30,Warehouse_1,2023-06-11,44,Delivered,No,0.0,No Return
Ord-2549,,Hydraulics,28,1632.0,45696.0,Supplierd,India,23,Warehouse_1,2023-03-03,23,Delivered,Yes,0.0,No Return
Ord-2550,2023-03-25,Motors,24,4343.39,104241.36,Suppliera,Usa,12,Warehouse_2,2023-04-06,12,Delivered,Yes,0.0,No Return
Ord-2551,,Motors,58,3459.64,200659.12,Supplier B,Germany,9,Warehouse_2,2022-08-22,9,Delayed,Yes,0.0,No Return
Ord-2552,,Control Systems,59,1744.17,102906.03,Supplier A,Usa,13,Warehouse_6,2023-01-11,13,Delivered,Yes,0.0,No Return
Ord-2553,,Control Systems,75,3153.22,236491.5,Suppliera,Usa,9,Warehouse_1,2023-03-23,9,Delivered,Yes,0.0,No Return
Ord-2554,2023-05-28,Motors,46,2658.22,122278.12,Supplier A,Usa,5,Warehouse_3,2023-06-02,5,Delivered,Yes,0.0,No Return
Ord-2555,,Pumps,23,2720.62,62574.26,Supplierc,China,40,Warehouse_1,2023-10-14,40,Delivered,Yes,3.0,Full Return
Ord-2556,,Hydraulics,32,2438.24,78023.68,Supplierd,India,34,Warehouse_2,2022-11-22,34,Delivered,Yes,0.0,No Return
Ord-2557,,Fasteners,31,172.89,5359.59,Suppliere,Mexico,29,Warehouse_5,2022-03-29,29,Delivered,Yes,0.0,No Return
Ord-2558,,Control Systems,6,2287.94,13727.64,Supplier A,Usa,7,Warehouse_1,2022-03-07,7,Delivered,Yes,0.0,No Return
Ord-2559,,Fasteners,11,240.45,2644.95,Suppliere,Mexico,29,Warehouse_1,2023-05-03,29,Delivered,Yes,,No Return
Ord-2560,,Fasteners,94,50.65,4761.1,Suppliere,Mexico,23,Warehouse_4,2022-05-10,23,Delayed,Yes,0.0,No Return
Ord-2561,,Pumps,26,2476.0,64376.0,Supplierd,India,18,Warehouse_1,2022-09-25,35,Delivered,No,0.0,No Return
Ord-2562,,Sensors,5,1110.95,5554.75,Supplierb,Germany,13,Warehouse_1,2022-02-04,13,Delayed,Yes,0.0,No Return
Ord-2563,,Control Systems,25,2381.03,59525.75,Suppliera,Usa,19,Warehouse_6,2022-11-16,19,Delivered,Yes,0.0,No Return
Ord-2564,2023-04-26,Sensors,31,510.39,15822.09,Supplierc,China,31,Warehouse_1,2023-05-27,31,Delivered,Yes,0.0,No Return
Ord-2565,,Control Systems,10,3024.98,30249.8,Supplier A,Usa,19,Warehouse_2,2023-01-09,19,Delivered,Yes,0.0,No Return
Ord-2566,,Valves,171,257.88,44097.48,Supplier B,Germany,14,Warehouse_3,2023-10-03,14,Delivered,Yes,0.0,No Return
Ord-2567,,Motors,68,4087.01,277916.68,Supplier B,Germany,14,Warehouse_4,2022-06-17,14,Delivered,Yes,0.0,No Return
Ord-2568,,Pumps,53,1342.1,71131.3,Supplierd,India,32,Warehouse_1,2022-05-29,32,Delivered,Yes,0.0,No Return
Ord-2569,,Control Systems,24,3889.87,93356.88,Suppliera,Usa,9,Warehouse_1,,9,Delivered,Yes,0.0,No Return
Ord-2570,,Motors,41,3922.76,160833.16,Supplierb,Germany,17,Warehouse_2,2022-03-30,17,Delayed,Yes,0.0,No Return
Ord-2571,,Motors,54,1489.08,80410.32,Supplier B,Germany,11,Warehouse_4,2022-10-02,11,Delivered,Yes,0.0,No Return
Ord-2572,,Sensors,40,400.78,16031.2,Supplierb,Germany,17,Warehouse_2,2023-02-24,17,Delivered,Yes,0.0,No Return
Ord-2573,,Connectors,16,361.26,5780.16,Supplier E,Mexico,17,Warehouse_2,2022-08-20,17,Delivered,No,0.0,
Ord-2574,,Sensors,32,669.12,21411.84,Supplierb,Germany,19,Warehouse_6,2022-11-05,19,Delivered,Yes,0.0,No Return
Ord-2575,,Motors,30,3427.64,102829.2,Supplierb,Germany,18,Warehouse_2,2023-11-11,18,Delayed,Yes,0.0,
Ord-2576,2022-05-01,Sensors,35,363.35,12717.25,Supplierb,Germany,15,Warehouse_1,2022-05-21,20,Delivered,No,0.0,No Return
Ord-2577,,Control Systems,12,2659.97,31919.64,Suppliera,Usa,10,Wh_2,2022-12-11,10,Delivered,Yes,0.0,No Return
Ord-2578,,Connectors,34,275.62,9371.08,Suppliere,Mexico,22,Warehouse_1,2022-03-01,22,Delivered,Yes,1.0,Full Return
Ord-2579,,Control Systems,27,2910.44,78581.88,Suppliera,Usa,12,Warehouse_2,2022-05-30,12,Delivered,Yes,0.0,No Return
Ord-2580,,Motors,33,1331.44,43937.52,Supplierb,Germany,16,Warehouse_4,2022-01-30,16,Delivered,Yes,0.0,No Return
Ord-2581,,Motors,32,2378.48,76111.36,Suppliera,Usa,8,Warehouse_5,,8,Delayed,Yes,0.0,No Return
Ord-2582,,Pumps,8,3246.11,25968.88,Supplierd,India,18,Warehouse_1,2023-09-24,33,Delayed,No,0.0,No Return
Ord-2583,,Motors,54,2091.74,112953.96,Supplier B,Germany,18,Warehouse_2,2023-08-26,18,Delivered,Yes,0.0,No Return
Ord-2584,,Control Systems,50,3238.56,161928.0,Suppliera,Usa,6,Warehouse_1,,6,Delivered,Yes,0.0,
Ord-2585,,Sensors,9,898.68,8088.12,Supplierb,Germany,18,Wh_2,2022-08-04,18,Delivered,Yes,0.0,No Return
Ord-2586,,Control Systems,25,3129.26,78231.5,Suppliera,Usa,12,Warehouse_5,2023-03-20,12,Delivered,Yes,0.0,No Return
Ord-2587,,Motors,13,1353.51,17595.63,Supplier A,Usa,12,Warehouse_2,2023-07-10,12,Delivered,Yes,0.0,No Return
Ord-2588,,Fasteners,19,195.88,3721.72,Suppliere,Mexico,22,Warehouse_1,2023-10-28,22,Delivered,Yes,0.0,No Return
Ord-2589,,Valves,61,1233.78,75260.58,Supplier C,China,31,Warehouse_1,2022-10-05,38,Delivered,No,0.0,No Return
Ord-2590,,Pumps,41,3589.1,147153.1,Supplierc,China,40,Warehouse_4,2022-09-24,40,Delivered,Yes,0.0,No Return
Ord-2591,,Connectors,133,331.16,44044.28,Suppliere,Mexico,25,Warehouse_2,2022-04-09,25,Delivered,Yes,0.0,No Return
Ord-2592,,Pumps,29,2920.95,84707.55,Supplier C,China,23,Warehouse_2,2022-05-22,23,Delivered,Yes,0.0,No Return
Ord-2593,,Sensors,11,677.57,7453.27,Supplierc,China,45,Warehouse_5,2023-04-27,45,Delivered,Yes,0.0,No Return
Ord-2594,2023-08-09,Sensors,29,1190.26,34517.54,Supplierb,Germany,12,Wh_1,2023-08-21,12,Delivered,Yes,0.0,No Return
Ord-2595,,Fasteners,5,129.95,649.75,Supplier E,Mexico,28,Wh_3,,47,Delayed,No,0.0,No Return
Ord-2596,,Pumps,112,2657.42,297631.04,Supplierd,India,25,Warehouse_2,2022-12-06,25,Delivered,Yes,0.0,No Return
Ord-2597,,Control Systems,33,3151.95,104014.35,Suppliera,Usa,5,Warehouse_4,2022-07-14,5,Delayed,Yes,0.0,No Return
Ord-2598,,Fasteners,38,89.79,3412.02,Suppliere,Mexico,21,Warehouse_1,2022-12-07,21,Delivered,Yes,9.0,Full Return
Ord-2599,,Motors,30,1207.31,36219.3,Supplier A,Usa,10,Warehouse_5,2023-10-23,10,Delivered,Yes,0.0,No Return
Ord-2600,,Connectors,13,114.96,1494.48,Supplier E,Mexico,17,Warehouse_6,2023-02-22,17,Delayed,Yes,0.0,No Return
Ord-2601,,Valves,24,302.52,7260.48,Supplierc,China,38,Warehouse_6,2022-05-23,54,Delivered,No,0.0,No Return
Ord-2602,,Sensors,14,1048.29,14676.06,Supplierb,Germany,19,Warehouse_5,2023-11-24,36,Delivered,No,0.0,No Return
Ord-2603,,Control Systems,17,1856.9,31567.3,Suppliera,Usa,12,Warehouse_6,2023-02-12,12,Delayed,Yes,0.0,No Return
Ord-2604,,Fasteners,34,204.09,6939.06,Supplier E,Mexico,15,Warehouse_5,2022-05-27,15,Delivered,Yes,9.0,Partial Return
Ord-2605,,Motors,10,1652.19,17202.26238826808,Suppliera,Usa,17,Warehouse_5,2022-11-20,17,Delivered,Yes,0.0,No Return
Ord-2606,2023-08-14,Motors,97,2382.42,231094.74,Supplier A,Usa,6,Warehouse_2,2023-08-20,6,Delivered,Yes,0.0,No Return
Ord-2607,,Motors,11,2486.2,27348.2,Supplier A,Usa,11,Wh_6,2022-09-09,11,Delayed,Yes,0.0,No Return
Ord-2608,,Pumps,51,2405.77,122694.27,Supplierd,India,25,Warehouse_5,2023-05-10,25,Delayed,Yes,0.0,No Return
Ord-2609,,Pumps,15,2456.06,36840.9,Supplierc,China,26,Warehouse_2,2022-05-01,30,Delivered,No,3.0,Partial Return
Ord-2610,,Sensors,9,329.08,3717.0064742898094,Supplierc,China,27,Warehouse_3,2023-04-26,27,Delayed,Yes,1.0,Full Return
Ord-2611,,Hydraulics,35,969.76,33941.6,Supplierd,India,34,Warehouse_6,2022-09-24,34,Delayed,Yes,0.0,No Return
Ord-2612,,Valves,29,476.69,13384.82035263416,Supplier C,China,39,Warehouse_6,2022-07-09,39,Delayed,Yes,0.0,No Return
Ord-2613,,Control Systems,21,2088.98,43868.58,Suppliera,Usa,11,Warehouse_3,2023-02-21,29,Delivered,Yes,0.0,No Return
Ord-2614,,Fasteners,24,244.01,6523.386554516934,Suppliere,Mexico,19,Warehouse_1,2022-10-16,19,Delivered,Yes,0.0,No Return
Ord-2615,,Hydraulics,15,1138.85,17082.75,Supplier D,India,37,Wh_3,2022-11-27,37,Delivered,Yes,0.0,No Return
Ord-2616,,Connectors,35,128.68,4503.8,Suppliere,Mexico,26,Warehouse_2,2023-03-05,26,Delivered,Yes,0.0,No Return
Ord-2617,,Motors,17,4294.23,73001.91,Suppliera,Usa,10,Warehouse_4,2023-05-03,10,Delayed,Yes,0.0,No Return
Ord-2618,,Valves,25,537.33,13195.364437644732,Supplier C,China,42,Wh_5,,42,Delivered,Yes,0.0,No Return
Ord-2619,,Control Systems,61,3658.8,223186.8,Supplier A,Usa,9,Warehouse_1,,9,Delivered,Yes,0.0,No Return
Ord-2620,,Control Systems,8,2973.32,23786.56,Supplier A,Usa,9,Warehouse_2,2023-08-06,27,Delivered,No,0.0,No Return
Ord-2621,,Control Systems,16,1543.61,24697.76,Suppliera,Usa,15,Warehouse_2,2023-12-03,15,Delivered,Yes,0.0,No Return
Ord-2622,,Fasteners,14,206.49,2890.86,Supplier E,Mexico,26,Warehouse_1,2022-08-16,26,Delivered,Yes,0.0,No Return
Ord-2623,,Control Systems,13,3036.91,39950.158498460216,Suppliera,Usa,11,Warehouse_3,2023-03-17,11,Delivered,Yes,0.0,No Return
Ord-2624,,Control Systems,8,3754.25,30034.0,Supplier A,Usa,10,Warehouse_6,2023-04-01,10,Delivered,Yes,0.0,No Return
Ord-2625,,Motors,20,1841.52,36830.4,Suppliera,Usa,6,Warehouse_6,2022-01-10,6,Delivered,Yes,0.0,No Return
Ord-2626,2022-06-22,Fasteners,28,175.0,4900.0,Supplier E,Mexico,21,Wh_1,2022-07-13,21,Delivered,Yes,0.0,
Ord-2627,,Sensors,22,865.05,19031.1,Supplierc,China,44,Warehouse_4,,44,In-Transit,Yes,0.0,No Return
Ord-2628,,Motors,7,2623.4,18363.8,Supplierb,Germany,22,Warehouse_4,,22,Delivered,Yes,0.0,No Return
Ord-2629,,Pumps,42,3312.29,139116.18,Supplierd,India,33,Warehouse_2,2023-11-12,33,Delayed,Yes,0.0,No Return
Ord-2630,,Pumps,43,2016.88,86725.84,Supplier C,China,39,Wh_1,2022-03-23,39,Delivered,Yes,0.0,No Return
Ord-2631,,Sensors,26,778.35,20237.1,Supplierb,Germany,9,Warehouse_1,2023-02-10,9,Delivered,Yes,0.0,No Return
Ord-2632,,Motors,11,1327.5,14602.5,Supplierb,Germany,10,Warehouse_1,2022-05-28,10,Delayed,Yes,0.0,No Return
Ord-2633,,Motors,12,1568.52,18943.34380309817,Supplier A,Usa,11,Warehouse_4,2023-02-14,11,Delayed,Yes,0.0,No Return
Ord-2634,,Hydraulics,116,1129.48,131019.68,Supplier D,India,34,Warehouse_5,2022-09-27,34,Delivered,Yes,0.0,No Return
Ord-2635,,Connectors,97,390.96,37923.12,Supplier E,Mexico,29,Warehouse_3,2023-10-28,29,Delivered,Yes,0.0,No Return
Ord-2636,2023-09-10,Sensors,36,1390.3,50050.8,Supplierc,China,26,Wh_1,2023-10-06,26,Delivered,Yes,0.0,No Return
Ord-2637,,Connectors,11,275.16,3026.76,Suppliere,Mexico,34,Wh_2,2024-01-03,34,Pendng,Yes,0.0,No Return
Ord-2638,,Control Systems,67,2746.59,184021.53,Suppliera,Usa,9,Warehouse_3,2022-05-05,9,Delivered,Yes,0.0,No Return
Ord-2639,2022-09-30,Connectors,28,443.86,12428.08,Suppliere,Mexico,22,Wh_3,2022-10-22,22,Delivered,Yes,0.0,No Return
Ord-2640,,Hydraulics,93,2521.31,234481.83,Supplierd,India,18,Warehouse_1,,23,Delivered,No,0.0,No Return
Ord-2641,2022-03-31,Pumps,15,2232.65,33489.75,Supplier C,China,35,Warehouse_2,2022-05-05,35,Delivered,Yes,0.0,No Return
Ord-2642,,Pumps,35,2043.02,71505.7,Supplierc,China,34,Warehouse_2,2023-12-01,34,Delivered,Yes,0.0,No Return
Ord-2643,2023-05-24,Fasteners,20,179.18,3583.6,Supplier E,Mexico,28,Warehouse_4,2023-06-21,28,Delivered,Yes,0.0,No Return
Ord-2644,,Control Systems,44,2376.53,104567.32,Suppliera,Usa,11,Warehouse_2,2023-03-17,11,Delivered,Yes,0.0,No Return
Ord-2645,,Motors,14,1423.14,19923.96,Suppliera,Usa,6,Warehouse_2,2023-02-22,6,Delivered,Yes,0.0,No Return
Ord-2646,,Sensors,51,934.87,47678.37,Supplierc,China,45,Warehouse_1,2024-01-24,45,Cancelled,Yes,0.0,No Return
Ord-2647,,Connectors,18,360.05,6480.9,Supplier E,Mexico,30,Warehouse_1,2023-06-27,30,Cancelled,Yes,0.0,No Return
Ord-2648,,Control Systems,12,1759.19,21110.28,Suppliera,Usa,9,Warehouse_1,2023-11-09,9,Delivered,Yes,0.0,No Return
Ord-2649,,Connectors,38,243.84,9265.92,Suppliere,Mexico,19,Warehouse_3,2023-10-11,34,Delivered,No,0.0,No Return
Ord-2650,,Pumps,29,3600.77,104422.33,Supplierd,India,18,Warehouse_1,2023-05-24,18,Delivered,Yes,1.0,Full Return
Ord-2651,,Sensors,5,1141.44,5707.2,Supplierc,China,29,Warehouse_1,2023-08-19,46,Delayed,No,0.0,No Return
Ord-2652,,Control Systems,23,2874.4,66111.2,Supplier A,Usa,5,Warehouse_1,2023-02-02,5,Delivered,Yes,0.0,No Return
Ord-2653,,Control Systems,26,2862.64,74428.64,Supplier A,Usa,9,Warehouse_1,2022-08-04,9,Delivered,Yes,0.0,No Return
Ord-2654,,Control Systems,28,3873.95,108470.6,Supplier A,Usa,11,Wh_6,2023-07-31,11,Delivered,Yes,,No Return
Ord-2655,,Connectors,125,336.48,42060.0,Suppliere,Mexico,29,Warehouse_3,2023-01-10,29,Delivered,Yes,0.0,No Return
Ord-2656,,Pumps,14,1590.04,22260.56,Supplierc,China,28,Warehouse_4,2022-02-08,28,Delivered,Yes,0.0,No Return
Ord-2657,,Valves,24,747.76,17344.242265754354,Supplierc,China,38,Warehouse_1,2023-09-24,38,Delayed,Yes,0.0,No Return
Ord-2658,,Sensors,6,765.08,4590.48,Supplier B,Germany,15,Warehouse_2,2023-04-13,15,Delayed,Yes,0.0,No Return
Ord-2659,,Connectors,7,328.0,2296.0,Suppliere,Mexico,17,Wh_1,2022-05-07,17,Delivered,Yes,0.0,No Return
Ord-2660,,Motors,15,4384.54,65768.1,Supplier B,Germany,15,Wh_3,2023-11-07,15,Delayed,Yes,0.0,No Return
Ord-2661,,Pumps,22,2518.38,55404.36,Supplierc,China,32,Warehouse_6,2022-05-28,32,Delivered,Yes,0.0,No Return
Ord-2662,,Pumps,20,1919.4,38388.0,Supplierc,China,25,Warehouse_5,2023-02-10,25,Delivered,Yes,0.0,No Return
Ord-2663,2023-08-07,Control Systems,40,3451.86,138074.4,Supplier A,Usa,12,Warehouse_2,2023-08-19,12,Delivered,Yes,0.0,No Return
Ord-2664,,Hydraulics,43,2210.06,95032.58,Supplierd,India,18,Warehouse_1,2022-06-22,18,Delivered,Yes,0.0,No Return
Ord-2665,,Motors,54,4653.65,251297.1,Suppliera,Usa,9,Warehouse_3,2023-02-20,9,Delivered,Yes,0.0,No Return
Ord-2666,,Motors,21,3858.36,81025.56,Suppliera,Usa,6,Warehouse_6,2022-03-06,6,Delivered,Yes,0.0,No Return
